Sequence,label
6 6 7 7 6 7 7 7 7 7 7 12 7 7 7 6 7 7 7,0
5 4 4 6 6 7 7,0
829 829 829 829 829 829 829 829 829 829 829 829 829 829 829 829,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198 198,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172,0
4 59 59 4 4 4 4 4 4 6 59 12 6 6 6 6 6 6 6 12 6 7 7 6 6 7 6 6 6 6 7 6 6 7 6 6 6 6 7,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
6 6 1056 1055 6 1055 1056 6 6 6 6 6 1053 6 1053 1055 6 1056 6 6 6 1055 6 1055 6 1055 1055 6 6 6 6 6 6 1055 1056 6 1056 6 6 6 6 6 6 1056 6 1055 6 6 6 1056 1055 6 6 6 6 1056 6,0
146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146 146,0
996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 996 4 996 996 996 996,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
6 6 6 6 6 6 6 6 6 6 6,0
587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571,0
4 4 6 6 6 6 6 7 7,0
4 4 4 4 6 6 6 6 7 6 6 7 7 6 7,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302,0
143 144 143 143 145 143 144 144 145 145 144 145 143 143 144 144 145 145 143 144 145 141 143,0
829 829 829 829 829 829 829 829 829 829 829 829,0
143 144 143 145 144 145 143 143 144 144 145 145 143 144 145 143 144 145 143 143 144 144 145 145,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
1056 1055 1056 1055 1056 1055 1056,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
5 5 4 4 4 4 4 4 4 4 4 59 59 4 5 5 4 4 4 4 4 4 4 5,0
571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571,0
4 4 4 4 4 6 6 6 59 6 20 6 6 6 6 12 6 6 6,0
4 4 5 6 6 7 7,0
10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571 571,0
6 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,0
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11,0
1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172 1172,0
16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16,0
587 302 302 587 302 302 302 302 302 587 587 587 587 587 587 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 587 302,0
143 144 145 146 146 143 144 145,0
1 1 1 1 1 1 1 1 1 1 1 1 1,0
16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
146 146 143 144 145 143 144 145 143 144 145 143 144 145 146 146 143 144 145,0
613 613 613 613 613 613 613 613,0
4 4 6 5 4 7 4 6 7,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 6 6 6 6 6 6 6 6 6,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
1414 1415 1414 1415 1415 1414 1415 1415 1414 1414 1414 1415 1414 1415 1415 1414 1415 1414 1414 1415 1414 1415 1415 1415 1414 1414 1415 1414 1414 1415 1414 1415 1415 1414 1415 1414 1415 1414 1414 1415 1414 1415 1415 1415 1414 1414 1414 1415 1414 1415 1415 1415 1414 1414 1415 1415 1414 1414 1414 1415 1415 1414 1415 1415 1414 1414 1415 1415 1414 1414 1414 1415 1415 1414 1415 1414 1415 1414 1414 1415 1415 1414 1415 1414 1415 1414 1414 1415 1415 1414 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1415 1414 1415 1415 1415 1414 1414 1055 1415 6 1414 1415 1414 1415 6 1414 6 1415 1414 1415 6 1415 1414 6 1414 1415 6 1414 1415 6 1414 1415 6 1414 1415 1414 6 1415 1414 1415 6 1415 1414 6 1414 1414 1415 6 1415 1056 1415 1414 1414 1414 1415 1414 1415 1415 1415 1414 1414 1414 1415 1414 1415 1415 1414 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1415 1415 1414 1415 1414 1414 1415 1414 1415 1415 1414 1415 1414 1414 1415 1415 1414 1415 1414 1415 1414 1415 1414 1414 1415 1415 1415 1414 1414 1415 1414 1414 1415 1414 1415 1415 1415 1414 1414 1414 1415 1414 1415 1415 1415 1414 1414 1414 1415 1415 1414 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1415 1415 1414 1415 1414 1414 1415 1415 1414 1415 1414 1415 1414 1414 1415 1414 1415 1415 1414 1415 1415 1414 1414 1414 1415 1415 1414 1415 1414 1415 1414 1414 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1415 1414 1415 1415 1415 1414 1414 1414 1415 1414 1415 1415 1414 1415 1414 1414 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415,0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11,0
292 292 221 221 292 292 292 221 292 221 221 221 292 221 292 221,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11,0
6 6 6 6 6 6 7,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
1 1 1 1 1 1 1 1 1 1,0
302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302,0
6 6 6 6 6 6 6 6 6 6 7 6 6 7 6 6 6 7 6 6 6 6 6 6 6 6 6 6 7 6,0
1415 1415 1414 1415 1415 1414 1415 1414 1415 1415 1414 1414 1414 1414 1414 1414 1414 1415 1414 1414 1415 1415 1414 1414 1415 1415 1415 1414 1415 1415 1415 1415 1415 1415 1414 1414 1414 1415 1414 1415 1414 1415 1414 1414 1414 1415 1415 1415 1415 1414 1414 1414 1414 1414 1415 1414 1415 1414 1415 1414 1414 1415 1415 1414 1414 1415 1415 1415 1414 1415 1415 1415 1414 1415 1415 1414 1415 1415 1414 1414 1414 1414 1415 1415 1414 1414 1414 1415 1414 1414 1414 1414 1415 1415 1415 1414 1415 1415 1415 1415 1414 1414 1415 1415 1414 1414 1414 1415 1415 1414 1414 1415 1415 1415 1414 1415 1415 1414 1415 1415 1414 1414 1414 1414 1414 1415 1415 1415 1414 1414 1414 1414 1414 1415 1415 1414 1414 1415 1415 1415 1415 1415 1415 1414 1415 1414 1414 1415 1414 1415 1414 1414 1414 1415 1414 1414 1414 1414 1415 1415 1415 1414 1415 1415 1415 1415 1414 1414 1414 1415 1415 1414 1415 1415 1415 1414 1414 1414 1415 1414 1414 1414 1415 1415 1414 1414 1415 1415 1415 1414 1414 1414 1415 1414 1415 1415 1415 1415 1414 1414 1415 1415 1415 1414 1415 1414 1414 1415 1414 1414 1414 1415 1414 1414 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1415 1415 1415 1415 1415 1414 1415 1415 1414 1414 1414 1415 1414 1414 1414 1415 1414 1414 1414 1414 1415 1414 1414 1415 1414 1415 1415 1415 1415 1415 1414 1415 1415 1415 1414 1415 1415 1414 1414 1415 1415 1414 1414 1414 1415 1414 1414 1414 1415 1414 1414 1414 1415 1414 1414 1415 1415 1415 1415 1415 1415 1415 1415 1415 1415 1414 1414 1415 1414 1414 1414 1414 1414 1415 1414 1414 1414 1414 1414 1415 1414 1415 1415 1415 1415 1415 1415 1415 1414 1414 1415 1415 1415 1415 1414 1414 1415 1414 1415 1414 1414 1414 1414 1414 1414 1414 1414 1415 1415 1414 1415 1415 1415 1414 1415 1415 1415 1415 1415 1414 1414 1415 1415 1414 1415 1414 1414 1414 1414 1415 1414 1415 1415 1414 1414 1415 1414 1414 1414 1415 1414 1415 1415 1415 1415 1415 1414 1414 1414 1415 1415 1414 1415 1414 1415 1414 1414 1414 1415 1415 1414 1415 1414 1414 1414 1415 1415 1415 1414 1415 1415 1414 1415 1415 1414 1414 1415 1415 1415 1414 1415 1414 1414 1414 1414 1414 1414 1415 1415 1414 1415 1415 1415 1414 1414 1415 1415 1415 1415 1414 1414 1414 1414 1415 1414 1415 1414 1414 1415 1414 1415 1415 1415 1415 1414 1415 1415 1415 1415 1414 1414 1414 1414 1415 1414 1414 1414 1414 1414 1415 1414 1414 1415 1415 1415 1415 1415 1415 1415 1415 1415 1415 1414 1414 1414 1414 1414 1414 1414 1414 1414 1415 1414 1415 1414 1414 1415 1415 1415 1415 1415 1415 1415 1414 1415 1415 1415 1414 1414 1414 1414 1414 1414 1415 1415 1414 1414 1415 1415 1414 1415 1414 1414 1415 1415 1415 1414 1415 1414 1415 1415 1415 1414 1414 1415 1414 1414 1414 1415 1414 1414 1414 1415 1414 1414 1415 1415 1414 1415 1415 1415 1415 1415 1415 1414 1415 1414 1414 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1415 1415 1415 1415 1415 1415 1414 1414 1414 1414 1414 1414 1414 1414 1415 1414 1415 1415 1415 1415 1415 1415 1415 1414 1415 1414 1414 1414 1414 1414 1414 1414 1415 1415 1414 1415 1415 1415 1415 1415 1415 1415 1414 1414 1414 1414 1414 1414 1415 1414 1414 1415 1415 1415 1415 1415 1415 1415 1414 1414 1414 1414 1414 1414 1414 1415 1415 1415 1415 1415 1414 1415 1415 1414 1414 1414 1414 1415 1415 1414 1414 1415 1415 1414 1414 1415 1414 1415 1415 1414 1415 1414 1415 1415 1414 1414 1415 1415 1415 1414 1415 1414 1415 1414 1414 1415 1414 1415 1415 1415 1414 1414 1414 1415 1415 1414 1414 1415 1415 1415 1414 1414 1414 1414 1415 1415 1415 1415 1414 1414 1415 1414 1415 1415 1414 1414 1415 1415 1414 1415 1414 1415 1414 1415 1414 1414 1415 1415 1414 1414 1415 1415 1414 1414 1415,0
221 221 221 292 221 221 221 292 221 292 292 292 292 292 221 292 221 292 221 221 221 221 292 221 221 292 292 221 221 292,0
302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302 302,0
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391 391,0
146 146 143 144 145 143 144 145,0
587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587 587,0
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11,0
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,0
